,x,y,class
198,1.543290844317366,1.939432309495633,0.0
199,2.2766072357326563,2.0279932463826564,0.0
200,2.2618888870685523,1.697008266782259,0.0
201,1.9698350206808104,2.1251158167260473,0.0
202,2.2821366076541154,2.1299624283264253,0.0
203,2.082481446883548,1.9399810558096782,0.0
204,1.617943380995365,1.8554225609119708,0.0
205,2.632099002748304,2.015802678402446,0.0
206,1.335512837013109,2.177129645296635,0.0
207,1.8973135829775356,2.1258463062738966,0.0
208,2.4400491363879047,2.4314161602541366,0.0
209,2.591087267825331,1.9372498976280228,0.0
210,1.7224722418894127,2.0421647744260043,0.0
211,1.9981785755032162,2.253663843427041,0.0
212,1.7035124464992057,1.952694128765098,0.0
213,2.44663107786449,2.237421586787507,0.0
214,2.0841232684295203,2.168093520483044,0.0
215,1.8953267410535735,2.1867789843173413,0.0
216,2.1662757703298214,1.8051463721463654,0.0
217,1.5373276291829676,2.481732062726755,0.0
218,1.6227408345617906,1.5630453274379663,0.0
219,2.081450709830419,1.9522259865931435,0.0
220,2.3870685549503627,2.283582076201235,0.0
221,1.9260378091115944,1.6547202739397164,0.0
222,2.1027437573837067,2.3558702503863733,0.0
223,1.6908701513501454,1.7230397363394812,0.0
224,2.529482665489771,1.5539530833486934,0.0
225,2.2542678573784984,2.3866120570916056,0.0
226,2.400403638700604,1.8488059842158493,0.0
227,2.5024199774050526,1.7211928717944986,0.0
228,1.9289357048097102,2.423424924758726,0.0
229,1.893289561960512,1.6085592955237964,0.0
230,1.3902510084650124,1.842211781764471,0.0
231,1.867149513729505,2.0442477708507396,0.0
232,2.2014331616394953,1.808341187755002,0.0
233,2.3253083841844377,1.863661901129114,0.0
234,2.0829405579236897,2.48020455049863,0.0
235,1.9653355681109412,2.5694323210006407,0.0
236,2.2965119266349228,2.38856681586894,0.0
237,2.123388196616177,1.796884738945718,0.0
238,1.8118979784707934,1.9897060257363681,0.0
239,1.9561831229725843,2.0127322310406526,0.0
240,2.0818792362344767,2.0178099607171425,0.0
241,1.670316962054316,2.033758486746347,0.0
242,1.1728208499211514,2.0516459123418302,0.0
243,2.226840751686539,2.0697122868848905,0.0
244,1.7051695030172032,2.3021417356715133,0.0
245,2.2732546777362073,2.348565317290456,0.0
246,2.1981240592084226,2.622143176831266,0.0
247,1.9613202670255163,1.5344789448280514,0.0
248,2.5484037111488296,2.1737877666729712,0.0
249,2.2027882922706032,1.5409589690591454,0.0
250,1.8944133420484615,1.7176233850254627,0.0
251,2.486457844617577,2.464329867969429,0.0
252,1.6735202644411145,1.9523340003411505,0.0
253,1.2418590789982753,1.8457625930960817,0.0
254,1.8928600845326546,1.951772661771953,0.0
255,2.284392969105401,2.1765726592162853,0.0
256,2.1310646086516414,2.2249856436730377,0.0
257,1.9184814428869934,1.6754066848501878,0.0
258,2.209809914020962,2.086027434314893,0.0
259,1.7665933542074974,1.7472121441906356,0.0
260,1.6440893816032895,1.8660069519473723,0.0
261,1.8324888538856736,1.7850194613586476,0.0
262,1.7792070223403764,2.4545568398533217,0.0
263,1.692442959909723,1.8910836088473597,0.0
264,1.9508328735514808,1.6114286424225075,0.0
265,2.375313658176464,2.0669939179803003,0.0
266,1.904823716104956,2.2106887449698,0.0
267,1.7237176047933795,2.389939750532076,0.0
268,1.8386528681274972,1.934423420447966,0.0
269,1.9326928895214015,1.8932205763831162,0.0
270,2.1672030452384172,2.279722932541983,0.0
271,2.233651182956486,1.64810852831077,0.0
272,2.529969682252818,2.2609697197371164,0.0
273,1.8305564641434182,2.1054593805837762,0.0
274,2.152207066144437,2.160421839083038,0.0
275,1.9436724664989666,2.175301258018962,0.0
276,1.69907292657719,1.7286650926600253,0.0
277,2.0006050447237107,2.0613254923809303,0.0
278,1.337280869634676,1.6611916478982627,0.0
279,1.8824086631123171,2.321789026632811,0.0
280,1.973211953656979,1.8253134699088363,0.0
281,1.9169577367512485,2.3713453700271727,0.0
282,1.7785123421909128,2.0868103306935084,0.0
283,2.1434506068787753,1.698624897773288,0.0
284,1.8418630769000601,1.690240292201862,0.0
285,1.7430451063787225,1.7296784621069716,0.0
286,1.9965534128082598,1.8455365508289612,0.0
287,1.8977095727542237,2.125356271967108,0.0
288,2.2766110853251202,1.3853501723722728,0.0
289,2.1364471773044715,1.703076683496155,0.0
290,2.3331531127477625,1.8985117431340115,0.0
291,1.743786232858453,2.451147950832879,0.0
292,1.8397285743619634,1.9225373146062272,0.0
293,1.952382923758387,1.9536213074652726,0.0
294,2.1135972925323823,1.503251892290501,0.0
295,2.486769155370926,1.9719336241070837,0.0
296,1.2783464371341107,1.6729756977059642,0.0
297,1.7099818546550702,2.2334024527989293,0.0
298,2.2117312335136137,2.650686175142911,0.0
299,2.0650631409174776,2.176244644108123,0.0
300,1.4438279929813995,1.6695667353301467,0.0
301,1.606373247540913,2.1942866227673803,0.0
302,1.650403869477538,1.74061823457331,0.0
303,1.8387663481651044,1.9042537993330377,0.0
304,1.851456672048355,2.041373303502857,0.0
305,2.183182781730276,2.374197733758736,0.0
306,2.439520977421703,2.0315484143065845,0.0
307,2.0850036059313672,2.1795973234128674,0.0
308,2.0010230075473494,2.0199570395135056,0.0
309,1.8619518490798117,2.1855774717939234,0.0
310,1.787676380876637,1.9691745390587558,0.0
311,1.9514032556869454,2.368454087544797,0.0
312,1.8886779599790833,1.5698239769503608,0.0
313,2.3657321199341053,1.7715840905809448,0.0
314,2.4441925563448477,1.666127544013332,0.0
315,1.673938767102236,1.792012766411416,0.0
316,1.3805387968783016,1.7062145467941185,0.0
317,1.7262717277262396,2.148315021818439,0.0
318,1.4032140724061004,1.8046994762276076,0.0
319,2.268543896978411,1.9890760990099368,0.0
320,2.243289847310564,1.8394802093561649,0.0
321,2.2389113126860303,1.7729208342907097,0.0
322,2.228791190425193,2.0300584663451295,0.0
323,2.20097085372374,1.607524707651989,0.0
324,2.392998252919281,1.6732657125018013,0.0
325,2.0533782058973773,1.5007943231193397,0.0
326,2.1194030983545216,1.7899160360714075,0.0
327,1.9332911005847786,1.977221779963411,0.0
328,2.2226087866706936,2.347972958442772,0.0
329,1.278271797224428,1.749048820828258,0.0
330,2.2227619562835343,2.4746313238016917,0.0
331,2.2321943505017363,1.9618460507786546,0.0
332,2.5421030510463756,2.1300968413817567,0.0
333,1.5846001616043612,2.0508225473114523,0.0
334,2.0564004385902077,2.171739452702787,0.0
335,1.9427145971977398,2.548967968293433,0.0
336,1.5447788628104715,2.425595319061043,0.0
337,2.373301130035401,1.7067116664921071,0.0
338,2.132744660423781,1.8741299543177665,0.0
339,2.224544552557521,2.1289143013330074,0.0
340,1.4492127866618074,1.6810016421873022,0.0
341,1.6711539131926627,2.1173547044952508,0.0
342,1.8439652063491017,1.9775642183287252,0.0
343,1.8567883861495722,1.7001917696077147,0.0
344,1.3635831686784263,2.103320899506538,0.0
345,1.7625339394262283,2.2921043464503876,0.0
346,1.949368595696855,1.7170739703153926,0.0
347,1.88302642485155,2.480778558701393,0.0
348,2.0868793683026876,2.071284732160579,0.0
349,1.8946635416718764,1.961541295882921,0.0
350,1.5953656037898571,2.1176967666292716,0.0
351,1.9720928160780387,1.2221318044118203,0.0
352,2.1108971622401382,2.2325874389169944,0.0
353,1.8821643046643255,2.079475032209919,0.0
354,2.045376674883057,1.862972833931926,0.0
355,2.883495294299459,2.10114649273405,0.0
356,2.4886453771844934,2.121480133632109,0.0
357,1.8960744286309597,1.6817157050596292,0.0
358,1.6943701656826105,2.028108199758976,0.0
359,2.040398607003381,1.5223122376700262,0.0
360,1.957788334835743,2.544141870822979,0.0
361,1.9217069072724644,1.9689626903606459,0.0
362,2.245114629429346,1.9084276745459205,0.0
363,2.0221261556806187,1.578587599149108,0.0
364,2.179463902227002,1.8902749301639132,0.0
365,2.0448980899240716,1.9708176288374983,0.0
366,2.8160255628704407,2.082540949511186,0.0
367,1.5158648306166458,1.532333218505627,0.0
368,2.4569016457476835,1.88936372679094,0.0
369,1.2844951309629797,2.223969395577236,0.0
370,2.2750132728956864,2.098386095425651,0.0
371,1.6745904055430214,2.045029088742361,0.0
372,2.0550628536335593,2.20138336953242,0.0
373,2.5546398470366736,1.88059359588128,0.0
374,2.1196841360226926,1.7599684606466945,0.0
375,2.267588994995461,1.8338633425330944,0.0
376,2.369450203366749,2.2139935159867203,0.0
377,1.9929757603164664,2.267208457707553,0.0
378,1.7755392943653965,2.0013506789756104,0.0
379,2.0446385803215588,1.7043811494909464,0.0
380,2.131444446996058,1.946516323712146,0.0
381,2.115096259305775,2.277143945385053,0.0
382,2.464740669177261,2.2143632229138253,0.0
383,1.7820249461285451,1.6936237976487225,0.0
384,2.2925587591041015,2.0696896907127216,0.0
385,1.6145637483834958,1.9535250335906469,0.0
386,2.6312556198684947,1.8800019835395188,0.0
387,2.068177119267092,1.202483860345989,0.0
388,1.6612501101230996,1.6989713110276135,0.0
389,1.915600409961782,2.416785135607653,0.0
390,1.778174989921024,1.978594475464502,0.0
391,1.224703668181125,2.041666431392123,0.0
392,1.647005710019773,1.9709713225410597,0.0
393,2.29136043185024,2.120934590123797,0.0
394,1.627993324744348,2.188444758751642,0.0
395,2.2035713521894476,2.1703991768264617,0.0
396,2.234180500999452,2.3545942361649894,0.0
397,2.279303048604299,2.1376117551067733,0.0
398,2.0692408527555517,2.5111326457335754,0.0
399,1.7143439573064676,2.4531882775434526,0.0
400,1.6829186266601108,2.0056444361988053,0.0
401,2.0030313447563244,1.6360359103752895,0.0
402,2.387243329457209,1.6521380330189406,0.0
403,2.2530305506363213,1.7011867720368337,0.0
404,1.6905761386495455,2.0546042928469936,0.0
405,1.5854840162898616,1.6225409879783954,0.0
406,1.9828784621247633,1.9967281177902803,0.0
407,2.1229408245414167,2.366112670911335,0.0
408,2.216855713981193,2.186023939352922,0.0
409,1.9514175129176243,1.9389801132195785,0.0
410,1.9661613537170979,1.9820661169576013,0.0
411,1.5918386894530066,1.6663504789720611,0.0
412,2.508795368772417,2.110963960371071,0.0
413,1.9694254313062085,2.072896495277505,0.0
414,2.3257237062435614,1.5632939899025278,0.0
415,1.9420812977745916,2.0613787299406723,0.0
416,2.1539107569576266,2.070889269738822,0.0
417,2.060800036626027,1.9374031182323412,0.0
418,2.234558046824356,1.7544196973965642,0.0
419,1.8213207520212327,1.9183803660570407,0.0
420,2.0581721766685037,1.836243645470901,0.0
421,1.9261645768051923,1.6125829057902852,0.0
422,1.9114126671393474,2.3723876430209856,0.0
423,2.330747644584115,2.4486007446414004,0.0
424,2.1325732224570593,1.9335715531917905,0.0
425,1.6464449887510202,2.1526691339996336,0.0
426,1.9597888749481245,1.535679206555221,0.0
427,1.8872444739660932,1.7797672643305174,0.0
428,2.0349666472790107,1.9814645647046831,0.0
429,1.6589049829511957,1.7249899531383976,0.0
430,2.291688519558103,2.524488318078256,0.0
431,2.0509852630229557,2.1834073862202477,0.0
432,1.6550713562642607,2.0373414742213787,0.0
433,1.8326705787067832,1.4703591338053896,0.0
434,2.7297667385738675,1.756053278666568,0.0
435,2.6090190475875215,1.9319983542468113,0.0
436,2.095165413504747,1.9270050641230125,0.0
437,2.31261648907426,1.712401449614588,0.0
438,2.419100812958363,1.8920522811091731,0.0
439,1.584190479229404,1.9463989374369368,0.0
440,2.2026947988030545,1.44351212413521,0.0
441,1.9373593248827283,2.1448460658700377,0.0
442,2.0124836985089467,1.928775554882462,0.0
443,1.8905622268442275,1.9329545147146652,0.0
444,1.5852013249349688,1.76215646145015,0.0
445,2.009814261437995,1.9973598928701197,0.0
446,1.480986529286012,1.9658484214058836,0.0
447,1.8163890390599495,1.6516089928059123,0.0
448,2.3497601261923085,2.1673923909815276,0.0
449,2.235463466098989,1.6410755059129385,0.0
450,1.8399846957178498,2.3828306804215513,0.0
451,2.4110577837651777,1.8371448003565172,0.0
452,1.8180802401095217,1.7697175321632468,0.0
453,1.727397893844612,1.3885935443969863,0.0
454,2.6854655990812217,1.7487745734560503,0.0
455,2.206491747778791,2.542307820861059,0.0
456,2.1987190202113207,2.2017654499868753,0.0
457,2.2666689337146386,1.8756853430157678,0.0
458,2.1633121565208113,2.005717637725298,0.0
459,1.7820437834606717,2.187625128269937,0.0
460,1.793915961621633,1.9153902379181693,0.0
461,2.100772809051282,2.2624630181100143,0.0
462,2.14654860317192,1.8451092850929134,0.0
463,2.276456192904168,1.673040348045399,0.0
464,1.9671099500061873,2.038272145747856,0.0
465,2.554390125536944,1.958141924899424,0.0
466,1.6024539446600294,1.5327463009408189,0.0
467,2.5790407927117815,2.1274735463527445,0.0
468,2.420987033885021,1.9517678018351954,0.0
469,2.098072860861813,2.394571762545385,0.0
470,2.0920736308835113,1.770131549487051,0.0
471,1.9264589731547912,1.9574189137138205,0.0
472,1.7549056178002274,1.6567178826792932,0.0
473,1.8650920070400108,2.16258210523522,0.0
474,2.12195125570274,1.9818904287453092,0.0
475,2.672207927163361,2.0034740503493857,0.0
476,2.2656324822021316,1.8721925021290928,0.0
477,1.5679553337355843,1.7391999399387794,0.0
478,1.700680854863803,2.0996316428246575,0.0
479,2.2821294473865983,1.9330309629429911,0.0
480,2.0083040383193125,2.055775402555387,0.0
481,1.691082682006888,2.02266797211041,0.0
482,1.7122416059622947,2.144376840155785,0.0
483,1.6426858900826051,2.0241662272425507,0.0
484,2.5266546089048685,1.9435464662811406,0.0
485,1.9862617276083956,1.6066422575432975,0.0
486,1.9953868955191751,1.973382676006202,0.0
487,1.8972786819658023,2.4538310341178042,0.0
488,1.8192613476088533,2.17211245207235,0.0
489,1.5477168745790773,1.8376988071280198,0.0
490,2.095047789957318,2.030353247078121,0.0
491,2.3896911492738653,2.2983655941337657,0.0
492,1.896864411474694,2.0056139093950605,0.0
493,2.1080182313461546,2.0767014516860747,0.0
494,2.3442278960142837,1.7866468299874882,0.0
495,2.2482978709246644,2.331152577757951,0.0
496,1.761541214744721,2.224962807184704,0.0
497,1.9035542245729633,1.7929466844367552,0.0
498,2.0449840328235807,1.8151656976543697,0.0
499,2.507451785886906,1.7373557708407827,0.0
500,4.415019657794206,4.6983146352572485,1.0
501,3.560722162514349,4.5197392399014555,1.0
502,3.6128277083385347,3.9593483067196305,1.0
503,3.6589036513697746,4.282210880878141,1.0
504,3.455099025903587,4.5335518766631395,1.0
505,3.382207810851309,4.619545278907861,1.0
506,3.526795145458129,4.352496517618025,1.0
507,3.945726891085878,4.01933961809167,1.0
508,4.789900736753988,4.100356927688797,1.0
509,3.7378439540085617,3.917219584571475,1.0
510,4.1387947651417,3.728839184281467,1.0
511,4.171515934427305,4.022138063097619,1.0
512,3.8269435276818355,4.514356122409007,1.0
513,3.886561636450994,3.998516064534617,1.0
514,3.943767033615908,3.8625759090616607,1.0
515,4.059015977436151,4.268179525789429,1.0
516,4.108645962667191,3.5317123237259023,1.0
517,3.4636437652353105,4.3599282120604785,1.0
518,4.336985318290868,3.5928664976978344,1.0
519,4.6694451934347025,4.06443255319415,1.0
520,3.922238970730866,4.1812450952042175,1.0
521,4.125911282821065,3.855189139875924,1.0
522,4.109416008495732,4.127893919839436,1.0
523,3.8505135056930913,4.1074161833966985,1.0
524,4.256011130205369,4.628680210648053,1.0
525,4.200959504927873,3.91619734548463,1.0
526,4.437247450491732,3.513412271957283,1.0
527,4.05601573443884,3.918910319039948,1.0
528,4.901815465944886,4.3007764270170865,1.0
529,4.021342813217312,4.210352710987055,1.0
530,3.9353510074325637,4.051675339142167,1.0
531,4.008797030013235,3.946784481148147,1.0
532,3.973304076921375,4.233729850564168,1.0
533,4.0373181041517725,4.259080022242112,1.0
534,4.0193598214527215,3.698529687905726,1.0
535,3.9311516778287103,4.189697034822242,1.0
536,3.6853668444885384,3.7708540519733442,1.0
537,4.050861531316384,4.092376760477617,1.0
538,3.8552838664050997,3.901359577272428,1.0
539,3.9150848447289164,4.118389023309392,1.0
540,3.6258107090848575,4.263546813923872,1.0
541,4.038494322068867,3.960800299936201,1.0
542,4.134365734751012,4.928493853548425,1.0
543,3.7907368063748206,3.575602686880195,1.0
544,4.049646417120571,4.099941197066031,1.0
545,3.8991150166218946,4.3455734667521195,1.0
546,3.950282039025051,3.9614917788967134,1.0
547,3.797548648072425,3.7917571578630014,1.0
548,3.8017849750481254,4.0344134666348355,1.0
549,3.614276776044635,3.991768228434158,1.0
550,4.066137729287568,3.481183750439241,1.0
551,3.5649467801919026,4.699383112114451,1.0
552,3.9899052007842575,4.496276312602563,1.0
553,4.245810635712412,3.471031205957369,1.0
554,3.7667934927013365,3.4175342685692525,1.0
555,4.389128846753942,3.6427785180755397,1.0
556,3.8410422015647994,3.9985451938285412,1.0
557,3.9138244590342635,4.126672570466266,1.0
558,3.974100559665241,4.010259297856394,1.0
559,4.100175631148401,4.4563945587554565,1.0
560,4.090152881632746,3.947018378908982,1.0
561,4.281397581094621,4.067319893798349,1.0
562,3.859835778985482,4.218478881732745,1.0
563,4.584532423533977,4.03477965981838,1.0
564,3.907376516879911,3.5753537528757287,1.0
565,3.391823146047137,4.09497049327812,1.0
566,4.0690684242053035,4.26349667097462,1.0
567,4.044646227244508,3.6531691390360677,1.0
568,4.987808296514789,4.167179466987724,1.0
569,3.8492875863622382,4.45012480098173,1.0
570,4.281049237560658,3.744651119307328,1.0
571,4.126713612827496,3.8218152013943536,1.0
572,3.6356154121149107,3.6419109546955486,1.0
573,3.890993950801103,4.204594222433167,1.0
574,3.695087367004926,3.9905995827858294,1.0
575,4.244846374730533,3.991405873749778,1.0
576,3.2073805506100728,4.266669708464282,1.0
577,3.700122992500821,4.300562239890205,1.0
578,3.794711008378471,3.957242445501541,1.0
579,3.5864139669466426,4.076704705558311,1.0
580,3.96500131130127,4.229567502906197,1.0
581,3.849721840732194,4.048939627850571,1.0
582,4.391478192924407,3.9250409632172425,1.0
583,3.6489818150176507,3.549744113391394,1.0
584,4.128201093899048,3.121799882580316,1.0
585,3.853937017375167,4.198221974642506,1.0
586,3.7180095584675095,4.03982433663615,1.0
587,4.058101398521827,4.1781171772529815,1.0
588,3.9608600425548546,4.033763892963589,1.0
589,4.4909232356830575,3.5068738947193347,1.0
590,3.625804934319844,4.460244602142367,1.0
591,4.136664403406896,4.638572524262191,1.0
592,4.236246196079961,3.6761152638861225,1.0
593,4.316463637547649,3.913600612536367,1.0
594,4.420868586063676,3.3125584583904724,1.0
595,3.8979053874112037,3.752664474860241,1.0
596,3.770127147613751,4.1219843490342765,1.0
597,4.2373182444745865,4.184415060554145,1.0
598,3.8295747543956824,3.844205529836889,1.0
599,3.4940686669362515,3.780229616392917,1.0
600,4.538531997488656,4.13834959287115,1.0
601,3.8448772638281747,3.8719590634276795,1.0
